Order_ID,Order_Date,Year,Month,Quarter,Season,Customer_ID,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status
ORD-008037,2024-08-02,2024,8,Q3,Summer,CUST-06814,Female,Premium,Europe,Italy,Clothing,Women's Wear,Yoga Pants,32.07,5,0.0,160.35,77.63,82.72,51.59,88.09,Overnight,5,Apple Pay,Processing
ORD-008038,2024-03-24,2024,3,Q1,Spring,CUST-02101,Male,Premium,Europe,France,Books & Media,Software,Antivirus Pro,116.12,1,0.05,110.31,55.4,54.91,49.78,14.02,Standard,8,Cash on Delivery,Delivered
ORD-008039,2022-09-21,2022,9,Q3,Fall,CUST-07397,Female,VIP,Asia,Japan,Clothing,Men's Wear,Hoodie Sweatshirt,83.26,1,0.0,83.26,44.54,38.72,46.5,5.23,Economy,18,PayPal,Processing
ORD-008040,2023-12-20,2023,12,Q4,Winter,CUST-05843,Female,Premium,Middle East,UAE,Electronics,Smartphones,OnePlus 11,1008.85,1,0.0,1008.85,724.07,284.78,28.23,15.01,Standard,16,Google Pay,Cancelled
ORD-008041,2023-07-01,2023,7,Q3,Summer,CUST-07420,Female,VIP,Europe,Spain,Books & Media,Books,Thinking Fast and Slow,21.71,1,0.1,19.54,11.3,8.24,42.17,8.97,Economy,6,Apple Pay,Delivered
ORD-008042,2022-08-26,2022,8,Q3,Summer,CUST-06391,Male,New,North America,USA,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,109.24,10,0.4,655.44,542.65,112.79,17.21,19.5,Standard,6,Debit Card,Processing
ORD-008043,2023-12-02,2023,12,Q4,Winter,CUST-03511,Female,Regular,Asia,India,Home & Kitchen,Appliances,Coffee Maker,213.21,5,0.4,639.63,611.09,28.54,4.46,57.14,Overnight,20,Bank Transfer,Cancelled
ORD-008044,2023-07-13,2023,7,Q3,Summer,CUST-04658,Male,VIP,North America,USA,Beauty & Health,Supplements,Multivitamin Pack,18.85,5,0.3,65.97,57.36,8.61,13.05,17.47,Standard,3,Bank Transfer,Cancelled
ORD-008045,2023-09-09,2023,9,Q3,Fall,CUST-07830,Male,New,Middle East,Kuwait,Books & Media,Software,Antivirus Pro,154.78,7,0.0,1083.46,538.55,544.91,50.29,7.52,Economy,16,Apple Pay,Delivered
ORD-008046,2022-10-10,2022,10,Q4,Fall,CUST-03812,Male,Regular,Europe,Spain,Books & Media,Software,Photo Editing Suite,106.0,2,0.05,201.4,144.42,56.98,28.29,37.11,Express,5,Credit Card,Processing
ORD-008047,2023-10-12,2023,10,Q4,Fall,CUST-06504,Female,VIP,North America,USA,Electronics,Headphones,JBL Tune 760NC,318.63,2,0.0,637.26,339.63,297.63,46.7,64.63,Overnight,5,PayPal,Delivered
ORD-008048,2024-03-28,2024,3,Q1,Spring,CUST-06712,Female,Regular,North America,Mexico,Beauty & Health,Skincare,Vitamin C Serum,32.6,8,0.0,260.8,190.16,70.64,27.09,4.32,Economy,7,Apple Pay,Returned
ORD-008049,2023-05-09,2023,5,Q2,Spring,CUST-02897,Female,Regular,Asia,Singapore,Books & Media,Books,Deep Work,32.18,2,0.15,54.71,32.01,22.7,41.49,66.99,Overnight,17,PayPal,Delivered
ORD-008050,2023-04-20,2023,4,Q2,Spring,CUST-05722,Male,Regular,North America,USA,Clothing,Men's Wear,Classic T-Shirt,105.99,5,0.1,476.95,249.27,227.68,47.74,86.29,Overnight,7,PayPal,Processing
ORD-008051,2023-09-09,2023,9,Q3,Fall,CUST-07396,Female,Regular,Asia,Singapore,Books & Media,Software,VPN Premium 1Y,157.97,1,0.3,110.58,79.16,31.42,28.41,67.56,Overnight,25,Cash on Delivery,Processing
ORD-008052,2023-06-19,2023,6,Q2,Summer,CUST-05635,Male,Regular,Europe,Italy,Books & Media,Books,Atomic Habits,30.57,1,0.3,21.4,20.78,0.62,2.9,38.57,Express,7,Bank Transfer,Returned
ORD-008053,2023-12-20,2023,12,Q4,Winter,CUST-07430,Male,Premium,Europe,UK,Clothing,Men's Wear,Slim Fit Jeans,61.05,1,0.25,45.79,28.05,17.74,38.74,38.25,Express,13,Cash on Delivery,Returned
ORD-008054,2023-04-20,2023,4,Q2,Spring,CUST-07276,Female,New,North America,Mexico,Clothing,Women's Wear,High-Waist Jeans,133.94,4,0.15,455.4,354.38,101.02,22.18,16.07,Standard,7,Apple Pay,Delivered
ORD-008055,2021-09-21,2021,9,Q3,Fall,CUST-02072,Male,Premium,Europe,France,Electronics,Tablets,Lenovo Tab P12,956.1,1,0.0,956.1,575.35,380.75,39.82,14.94,Standard,7,Bank Transfer,Returned
ORD-008056,2023-02-10,2023,2,Q1,Winter,CUST-03141,Male,Regular,North America,Canada,Books & Media,Books,Thinking Fast and Slow,37.25,1,0.1,33.52,22.78,10.74,32.04,2.18,Economy,9,Debit Card,Processing
ORD-008057,2022-12-12,2022,12,Q4,Winter,CUST-02000,Female,Regular,Asia,South Korea,Books & Media,Books,The Psychology of Money,15.86,10,0.15,134.81,96.05,38.76,28.75,4.29,Economy,16,Google Pay,Delivered
ORD-008058,2024-01-31,2024,1,Q1,Winter,CUST-04357,Female,VIP,Asia,South Korea,Books & Media,Software,Photo Editing Suite,158.06,5,0.2,632.24,561.56,70.68,11.18,4.24,Economy,17,Cash on Delivery,Delivered
ORD-008059,2024-06-13,2024,6,Q2,Summer,CUST-03687,Female,New,Europe,France,Beauty & Health,Skincare,Hyaluronic Acid,27.52,1,0.05,26.14,16.42,9.72,37.18,14.72,Standard,11,Apple Pay,Returned
ORD-008060,2022-10-28,2022,10,Q4,Fall,CUST-01260,Male,VIP,Europe,Spain,Clothing,Women's Wear,Maxi Skirt,137.89,1,0.0,137.89,86.6,51.29,37.2,63.14,Overnight,13,Google Pay,Returned
ORD-008061,2024-02-05,2024,2,Q1,Winter,CUST-02997,Female,Regular,Europe,Germany,Books & Media,Software,Antivirus Pro,99.43,3,0.15,253.55,136.03,117.52,46.35,21.0,Express,11,Debit Card,Delivered
ORD-008062,2022-08-17,2022,8,Q3,Summer,CUST-04944,Male,New,North America,USA,Home & Kitchen,Furniture,Study Desk,410.17,2,0.0,820.34,584.22,236.12,28.78,61.46,Overnight,8,PayPal,Processing
ORD-008063,2023-05-20,2023,5,Q2,Spring,CUST-03642,Female,Regular,Europe,Germany,Home & Kitchen,Appliances,Microwave Oven,203.9,2,0.05,387.41,255.71,131.7,33.99,3.49,Economy,13,Debit Card,Cancelled
ORD-008064,2024-04-08,2024,4,Q2,Spring,CUST-04112,Female,Regular,Asia,South Korea,Home & Kitchen,Kitchen Tools,Cutting Board Set,26.92,2,0.05,51.15,29.33,21.82,42.66,82.48,Overnight,19,Credit Card,Delivered
ORD-008065,2024-05-03,2024,5,Q2,Spring,CUST-06364,Male,Regular,North America,Canada,Books & Media,Books,Deep Work,21.59,2,0.3,30.23,24.62,5.61,18.56,29.22,Express,7,PayPal,Cancelled
ORD-008066,2023-11-24,2023,11,Q4,Fall,CUST-01349,Male,VIP,Middle East,Jordan,Books & Media,Software,Microsoft Office 365,240.87,7,0.4,1011.65,867.52,144.13,14.25,5.47,Economy,11,Credit Card,Delivered
ORD-008067,2024-05-01,2024,5,Q2,Spring,CUST-06581,Female,Regular,Middle East,Kuwait,Electronics,Tablets,Huawei MatePad 11,807.91,1,0.25,605.93,409.29,196.64,32.45,3.15,Economy,10,Cash on Delivery,Delivered
ORD-008068,2022-07-09,2022,7,Q3,Summer,CUST-05998,Female,Premium,Europe,UK,Electronics,Tablets,iPad Pro 12.9,165.07,2,0.0,330.14,234.06,96.08,29.1,5.5,Economy,11,Debit Card,Delivered
ORD-008069,2023-03-14,2023,3,Q1,Spring,CUST-01398,Female,Regular,Asia,South Korea,Beauty & Health,Skincare,Hyaluronic Acid,45.62,3,0.2,109.49,71.15,38.34,35.02,11.16,Standard,18,Cash on Delivery,Delivered
ORD-008070,2024-06-25,2024,6,Q2,Summer,CUST-03674,Male,New,North America,Canada,Clothing,Women's Wear,Blouse Top,140.18,1,0.4,84.11,64.14,19.97,23.74,10.49,Standard,5,Bank Transfer,Cancelled
ORD-008071,2023-04-02,2023,4,Q2,Spring,CUST-01638,Male,Regular,Asia,Singapore,Beauty & Health,Skincare,Sunscreen SPF50,58.02,1,0.25,43.52,38.18,5.34,12.27,37.78,Express,22,PayPal,Returned
ORD-008072,2024-04-14,2024,4,Q2,Spring,CUST-03838,Male,Regular,Middle East,Jordan,Electronics,Smartphones,Google Pixel 7,1034.82,8,0.0,8278.56,6013.1,2265.46,27.37,28.01,Express,14,Debit Card,Cancelled
ORD-008073,2023-04-26,2023,4,Q2,Spring,CUST-06506,Female,Regular,Europe,Italy,Books & Media,Software,Adobe Creative Cloud,54.69,1,0.3,38.28,29.78,8.5,22.2,28.02,Express,10,Credit Card,Delivered
ORD-008074,2023-12-26,2023,12,Q4,Winter,CUST-03098,Male,Regular,North America,Mexico,Clothing,Men's Wear,Hoodie Sweatshirt,51.89,3,0.05,147.89,89.25,58.64,39.65,74.59,Overnight,8,Google Pay,Returned
ORD-008075,2022-12-29,2022,12,Q4,Winter,CUST-07829,Male,Regular,Europe,Germany,Beauty & Health,Skincare,Moisturizing Cream,13.5,5,0.15,57.38,44.25,13.13,22.88,16.21,Standard,6,Google Pay,Delivered
ORD-008076,2024-08-28,2024,8,Q3,Summer,CUST-06456,Female,Premium,North America,USA,Electronics,Laptops,Dell XPS 15,1826.25,2,0.1,3287.25,2241.05,1046.2,31.83,69.85,Overnight,5,Credit Card,Delivered
ORD-008077,2023-07-08,2023,7,Q3,Summer,CUST-07662,Female,VIP,North America,Canada,Electronics,Tablets,Samsung Galaxy Tab S9,919.44,1,0.0,919.44,635.06,284.38,30.93,51.4,Overnight,9,Debit Card,Delivered
ORD-008078,2023-07-23,2023,7,Q3,Summer,CUST-01939,Male,Regular,Asia,India,Electronics,Tablets,Amazon Fire HD 10,1076.56,2,0.0,2153.12,1081.84,1071.28,49.75,91.44,Overnight,19,Bank Transfer,Processing
ORD-008079,2022-11-03,2022,11,Q4,Fall,CUST-03808,Female,Regular,Europe,Italy,Electronics,Laptops,Dell XPS 15,1066.03,1,0.4,639.62,597.23,42.39,6.63,14.31,Standard,6,Google Pay,Delivered
ORD-008080,2022-09-07,2022,9,Q3,Fall,CUST-01778,Female,Regular,Asia,India,Home & Kitchen,Appliances,Rice Cooker,266.64,1,0.4,159.98,189.5,-29.52,-18.45,70.52,Overnight,20,Debit Card,Cancelled
ORD-008081,2023-06-19,2023,6,Q2,Summer,CUST-02723,Female,New,North America,USA,Clothing,Women's Wear,High-Waist Jeans,66.67,3,0.05,190.01,142.04,47.97,25.25,66.27,Overnight,3,Credit Card,Delivered
ORD-008082,2023-08-11,2023,8,Q3,Summer,CUST-04916,Male,New,Europe,Italy,Books & Media,Books,Thinking Fast and Slow,28.19,2,0.2,45.1,32.84,12.26,27.18,39.77,Express,6,PayPal,Delivered
ORD-008083,2023-03-04,2023,3,Q1,Spring,CUST-06071,Female,Regular,Middle East,UAE,Home & Kitchen,Appliances,Microwave Oven,199.01,5,0.1,895.54,454.3,441.24,49.27,26.19,Express,14,Bank Transfer,Returned
ORD-008084,2023-04-23,2023,4,Q2,Spring,CUST-03250,Female,Regular,North America,Mexico,Home & Kitchen,Appliances,Blender Pro,285.88,9,0.0,2572.92,1337.95,1234.97,48.0,15.52,Standard,5,Cash on Delivery,Delivered
ORD-008085,2023-03-21,2023,3,Q1,Spring,CUST-03340,Female,VIP,Europe,Italy,Clothing,Footwear,Vans Old Skool,83.95,3,0.0,251.85,150.64,101.21,40.19,47.73,Express,5,PayPal,Processing
ORD-008086,2021-10-02,2021,10,Q4,Fall,CUST-07693,Female,Regular,North America,USA,Electronics,Smartphones,iPhone 14,1199.21,3,0.4,2158.58,1843.26,315.32,14.61,15.6,Standard,9,Apple Pay,Delivered
ORD-008087,2024-02-26,2024,2,Q1,Winter,CUST-06345,Male,Regular,Europe,Italy,Beauty & Health,Skincare,Hyaluronic Acid,52.09,7,0.1,328.17,176.03,152.14,46.36,5.79,Standard,14,Google Pay,Delivered
ORD-008088,2024-11-19,2024,11,Q4,Fall,CUST-05677,Female,Premium,North America,Mexico,Clothing,Women's Wear,Summer Dress,30.88,1,0.15,26.25,15.03,11.22,42.74,97.17,Overnight,10,Credit Card,Delivered
ORD-008089,2023-07-16,2023,7,Q3,Summer,CUST-07558,Male,Premium,Asia,South Korea,Clothing,Women's Wear,Yoga Pants,95.89,2,0.0,191.78,105.52,86.26,44.98,3.26,Economy,12,Bank Transfer,Delivered
ORD-008090,2023-07-07,2023,7,Q3,Summer,CUST-01485,Male,Regular,Middle East,Egypt,Home & Kitchen,Appliances,Microwave Oven,77.0,1,0.1,69.3,45.58,23.72,34.23,8.93,Standard,8,Google Pay,Delivered
ORD-008091,2024-03-02,2024,3,Q1,Spring,CUST-02915,Female,Regular,North America,Mexico,Home & Kitchen,Appliances,Coffee Maker,299.23,6,0.05,1705.61,1006.67,698.94,40.98,5.45,Economy,10,PayPal,Delivered
ORD-008092,2023-03-31,2023,3,Q1,Spring,CUST-03303,Female,New,Middle East,Kuwait,Books & Media,Books,Deep Work,20.79,1,0.15,17.67,11.25,6.42,36.33,5.51,Economy,7,Cash on Delivery,Returned
ORD-008093,2022-04-04,2022,4,Q2,Spring,CUST-05454,Female,Premium,Middle East,Egypt,Books & Media,Software,Photo Editing Suite,168.45,3,0.0,505.35,280.52,224.83,44.49,23.8,Express,7,Google Pay,Delivered
ORD-008094,2022-11-14,2022,11,Q4,Fall,CUST-03623,Female,New,Middle East,Egypt,Electronics,Laptops,HP Spectre x360,1663.23,6,0.2,7983.5,4521.39,3462.11,43.37,73.19,Overnight,13,Google Pay,Delivered
ORD-008095,2023-09-28,2023,9,Q3,Fall,CUST-07758,Male,Regular,Europe,France,Beauty & Health,Supplements,Collagen Peptides,45.17,3,0.15,115.18,84.2,30.98,26.9,21.34,Express,12,Google Pay,Delivered
ORD-008096,2023-07-03,2023,7,Q3,Summer,CUST-05733,Female,Regular,North America,USA,Home & Kitchen,Kitchen Tools,Knife Block Set,53.93,1,0.05,51.23,29.44,21.79,42.53,47.16,Express,3,Credit Card,Returned
ORD-008097,2024-06-05,2024,6,Q2,Summer,CUST-05459,Male,Regular,Asia,Singapore,Beauty & Health,Skincare,Retinol Night Cream,46.01,3,0.05,131.13,80.26,50.87,38.79,30.5,Express,19,Apple Pay,Delivered
ORD-008098,2024-10-30,2024,10,Q4,Fall,CUST-01388,Female,New,Europe,France,Books & Media,Books,Atomic Habits,36.68,2,0.1,66.02,46.14,19.88,30.11,7.32,Standard,13,Bank Transfer,Cancelled
ORD-008099,2023-10-27,2023,10,Q4,Fall,CUST-07305,Female,Premium,Asia,Singapore,Home & Kitchen,Furniture,Study Desk,484.2,1,0.0,484.2,275.16,209.04,43.17,25.06,Express,10,PayPal,Delivered
ORD-008100,2023-08-29,2023,8,Q3,Summer,CUST-03043,Female,Regular,Asia,Japan,Home & Kitchen,Kitchen Tools,Knife Block Set,113.29,4,0.5,226.58,274.66,-48.08,-21.22,20.65,Express,16,PayPal,Delivered
ORD-008101,2023-12-20,2023,12,Q4,Winter,CUST-05468,Female,New,Europe,France,Home & Kitchen,Kitchen Tools,Cutting Board Set,20.06,4,0.4,48.14,49.34,-1.2,-2.49,20.27,Express,12,Apple Pay,Delivered
ORD-008102,2022-08-05,2022,8,Q3,Summer,CUST-06024,Male,Regular,Europe,France,Electronics,Laptops,Dell XPS 15,2377.13,8,0.0,19017.04,10157.28,8859.76,46.59,93.71,Overnight,6,Credit Card,Processing
ORD-008103,2024-11-05,2024,11,Q4,Fall,CUST-03561,Male,VIP,Europe,France,Beauty & Health,Supplements,Vitamin D3,41.35,1,0.05,39.28,30.38,8.9,22.66,19.01,Standard,7,PayPal,Returned
ORD-008104,2024-06-12,2024,6,Q2,Summer,CUST-07827,Male,Regular,Asia,Singapore,Electronics,Smartphones,Google Pixel 7,775.26,1,0.2,620.21,500.0,120.21,19.38,38.48,Express,14,Debit Card,Delivered
ORD-008105,2023-10-12,2023,10,Q4,Fall,CUST-05293,Male,VIP,Europe,Spain,Clothing,Women's Wear,High-Waist Jeans,48.06,1,0.25,36.05,27.35,8.7,24.13,8.66,Economy,10,Debit Card,Delivered
ORD-008106,2024-08-09,2024,8,Q3,Summer,CUST-07048,Male,Regular,Asia,China,Home & Kitchen,Kitchen Tools,Cutting Board Set,30.68,1,0.15,26.08,22.83,3.25,12.46,63.61,Overnight,25,Apple Pay,Processing
ORD-008107,2023-05-12,2023,5,Q2,Spring,CUST-05543,Female,Premium,Europe,UK,Clothing,Women's Wear,Yoga Pants,97.15,2,0.1,174.87,143.69,31.18,17.83,9.61,Standard,8,PayPal,Delivered
ORD-008108,2022-11-29,2022,11,Q4,Fall,CUST-03828,Male,Regular,North America,Canada,Home & Kitchen,Furniture,TV Stand,240.18,3,0.05,684.51,492.51,192.0,28.05,4.5,Economy,7,Bank Transfer,Delivered
ORD-008109,2022-03-19,2022,3,Q1,Spring,CUST-01079,Male,Regular,Europe,Italy,Clothing,Women's Wear,Blouse Top,115.27,3,0.0,345.81,216.95,128.86,37.26,8.71,Standard,10,Apple Pay,Delivered
ORD-008110,2024-09-10,2024,9,Q3,Fall,CUST-04546,Female,Regular,North America,Canada,Electronics,Laptops,ASUS ZenBook,2306.26,4,0.4,5535.02,5074.51,460.51,8.32,6.17,Economy,4,Apple Pay,Delivered
ORD-008111,2024-03-06,2024,3,Q1,Spring,CUST-07952,Female,Regular,Europe,UK,Electronics,Smartphones,OnePlus 11,1150.64,2,0.0,2301.28,1552.91,748.37,32.52,87.36,Overnight,13,PayPal,Delivered
ORD-008112,2022-11-28,2022,11,Q4,Fall,CUST-07639,Female,Regular,Middle East,Egypt,Clothing,Footwear,Nike Air Max,69.79,2,0.05,132.6,95.87,36.73,27.7,97.85,Overnight,16,Cash on Delivery,Delivered
ORD-008113,2021-09-19,2021,9,Q3,Fall,CUST-01949,Female,Regular,North America,USA,Books & Media,Books,The Psychology of Money,29.96,7,0.1,188.75,132.61,56.14,29.74,2.66,Economy,5,Cash on Delivery,Returned
ORD-008114,2022-04-09,2022,4,Q2,Spring,CUST-02164,Male,New,North America,Mexico,Electronics,Headphones,AirPods Pro,51.69,6,0.4,186.08,165.83,20.25,10.88,72.76,Overnight,9,Credit Card,Delivered
ORD-008115,2021-12-20,2021,12,Q4,Winter,CUST-06997,Female,Premium,Middle East,Saudi Arabia,Home & Kitchen,Appliances,Air Fryer 5.5L,140.84,4,0.0,563.36,315.72,247.64,43.96,49.11,Express,12,Bank Transfer,Delivered
ORD-008116,2022-04-22,2022,4,Q2,Spring,CUST-04245,Male,Regular,Asia,Singapore,Electronics,Smartphones,iPhone 14,412.05,1,0.0,412.05,245.37,166.68,40.45,9.99,Economy,25,Debit Card,Cancelled
ORD-008117,2023-11-03,2023,11,Q4,Fall,CUST-03284,Male,Regular,North America,Mexico,Clothing,Footwear,Adidas Ultraboost,131.0,1,0.3,91.7,83.51,8.19,8.93,74.44,Overnight,7,Debit Card,Cancelled
ORD-008118,2023-10-30,2023,10,Q4,Fall,CUST-03162,Female,Regular,Middle East,Jordan,Electronics,Headphones,Samsung Galaxy Buds,305.54,2,0.3,427.76,355.88,71.88,16.8,67.95,Overnight,7,Bank Transfer,Delivered
ORD-008119,2022-02-07,2022,2,Q1,Winter,CUST-02370,Female,Premium,Europe,Italy,Home & Kitchen,Furniture,Bookshelf 5-Tier,530.12,7,0.1,3339.76,2690.27,649.49,19.45,77.88,Overnight,14,Cash on Delivery,Delivered
ORD-008120,2023-04-02,2023,4,Q2,Spring,CUST-05998,Female,Regular,Europe,Spain,Home & Kitchen,Appliances,Blender Pro,268.53,3,0.4,483.35,501.32,-17.97,-3.72,34.48,Express,14,PayPal,Delivered
ORD-008121,2023-05-15,2023,5,Q2,Spring,CUST-01003,Female,Premium,Europe,Germany,Clothing,Women's Wear,Yoga Pants,52.57,3,0.15,134.05,87.84,46.21,34.47,46.96,Express,10,PayPal,Delivered
ORD-008122,2022-11-04,2022,11,Q4,Fall,CUST-04444,Male,Premium,Middle East,Saudi Arabia,Home & Kitchen,Kitchen Tools,Knife Block Set,54.83,1,0.5,27.41,38.18,-10.77,-39.29,14.55,Standard,18,Apple Pay,Returned
ORD-008123,2023-06-19,2023,6,Q2,Summer,CUST-04081,Female,VIP,North America,Mexico,Clothing,Women's Wear,High-Waist Jeans,51.37,2,0.0,102.74,52.62,50.12,48.78,79.29,Overnight,9,Debit Card,Delivered
ORD-008124,2023-02-02,2023,2,Q1,Winter,CUST-05130,Female,Regular,Europe,Italy,Books & Media,Books,Thinking Fast and Slow,32.59,3,0.2,78.22,71.1,7.12,9.1,24.0,Express,13,Debit Card,Returned
ORD-008125,2023-10-13,2023,10,Q4,Fall,CUST-07313,Male,VIP,Middle East,Egypt,Home & Kitchen,Appliances,Air Fryer 5.5L,241.48,1,0.05,229.41,127.16,102.25,44.57,24.83,Express,16,PayPal,Delivered
ORD-008126,2022-12-12,2022,12,Q4,Winter,CUST-02818,Male,Regular,Europe,Germany,Home & Kitchen,Appliances,Air Fryer 5.5L,274.37,2,0.25,411.56,271.66,139.9,33.99,41.79,Express,14,Debit Card,Cancelled
ORD-008127,2022-01-16,2022,1,Q1,Winter,CUST-03009,Female,Premium,Middle East,Kuwait,Books & Media,Books,Thinking Fast and Slow,38.03,1,0.15,32.33,17.8,14.53,44.94,7.25,Economy,8,Bank Transfer,Delivered
ORD-008128,2021-10-05,2021,10,Q4,Fall,CUST-04779,Female,Regular,Asia,China,Books & Media,Software,VPN Premium 1Y,240.42,10,0.1,2163.78,1458.92,704.86,32.58,38.71,Express,20,Cash on Delivery,Delivered
ORD-008129,2023-11-16,2023,11,Q4,Fall,CUST-03931,Male,New,North America,Mexico,Electronics,Tablets,Samsung Galaxy Tab S9,261.05,1,0.4,156.63,162.58,-5.95,-3.8,19.44,Standard,9,Credit Card,Delivered
ORD-008130,2021-06-23,2021,6,Q2,Summer,CUST-01497,Female,Regular,Asia,South Korea,Beauty & Health,Supplements,Vitamin D3,50.52,3,0.4,90.94,113.33,-22.39,-24.62,67.72,Overnight,10,Apple Pay,Delivered
ORD-008131,2023-03-21,2023,3,Q1,Spring,CUST-07812,Male,New,North America,Canada,Beauty & Health,Supplements,Multivitamin Pack,76.73,4,0.0,306.92,155.75,151.17,49.25,41.52,Express,10,Cash on Delivery,Delivered
ORD-008132,2024-05-23,2024,5,Q2,Spring,CUST-02667,Male,New,Middle East,Kuwait,Beauty & Health,Skincare,Hyaluronic Acid,41.84,2,0.25,62.76,45.92,16.84,26.83,79.31,Overnight,15,Credit Card,Cancelled
ORD-008133,2022-06-13,2022,6,Q2,Summer,CUST-02305,Female,VIP,Middle East,Saudi Arabia,Electronics,Headphones,AirPods Pro,111.29,4,0.3,311.61,329.01,-17.4,-5.58,73.61,Overnight,9,Google Pay,Delivered
ORD-008134,2024-07-15,2024,7,Q3,Summer,CUST-04562,Female,Premium,Asia,South Korea,Home & Kitchen,Kitchen Tools,Cutting Board Set,40.59,2,0.25,60.89,36.91,23.98,39.38,91.62,Overnight,13,Bank Transfer,Returned
ORD-008135,2023-10-06,2023,10,Q4,Fall,CUST-03708,Female,VIP,Asia,South Korea,Beauty & Health,Skincare,Vitamin C Serum,49.59,1,0.3,34.71,27.41,7.3,21.03,56.45,Overnight,13,PayPal,Cancelled
ORD-008136,2023-01-25,2023,1,Q1,Winter,CUST-03465,Female,Regular,Europe,Germany,Books & Media,Software,Microsoft Office 365,193.92,3,0.2,465.41,429.65,35.76,7.68,15.35,Standard,12,Google Pay,Delivered
ORD-008137,2024-05-30,2024,5,Q2,Spring,CUST-04316,Female,Premium,Europe,France,Beauty & Health,Supplements,Whey Protein 2kg,59.83,3,0.0,179.49,97.19,82.3,45.85,23.49,Express,9,Cash on Delivery,Delivered
ORD-008138,2023-12-30,2023,12,Q4,Winter,CUST-03343,Female,Regular,Middle East,Jordan,Books & Media,Books,The Psychology of Money,31.89,1,0.0,31.89,18.41,13.48,42.27,6.71,Economy,7,PayPal,Delivered
ORD-008139,2022-07-17,2022,7,Q3,Summer,CUST-03015,Female,Premium,Middle East,UAE,Home & Kitchen,Appliances,Microwave Oven,199.82,2,0.4,239.78,273.19,-33.41,-13.93,59.95,Overnight,9,PayPal,Processing
ORD-008140,2022-05-29,2022,5,Q2,Spring,CUST-04437,Female,Regular,North America,Mexico,Clothing,Men's Wear,Chino Pants,50.75,3,0.05,144.64,111.15,33.49,23.15,43.23,Express,3,Bank Transfer,Delivered
ORD-008141,2022-10-22,2022,10,Q4,Fall,CUST-01370,Female,Regular,Asia,South Korea,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,106.62,4,0.25,319.86,207.05,112.81,35.27,10.49,Standard,16,Credit Card,Delivered
ORD-008142,2024-01-15,2024,1,Q1,Winter,CUST-04394,Female,Regular,Middle East,Kuwait,Home & Kitchen,Appliances,Air Fryer 5.5L,183.55,2,0.15,312.04,213.32,98.72,31.64,10.99,Standard,9,Google Pay,Returned
ORD-008143,2022-06-04,2022,6,Q2,Summer,CUST-01630,Female,Regular,Asia,South Korea,Beauty & Health,Skincare,Moisturizing Cream,84.06,3,0.1,226.96,122.49,104.47,46.03,3.04,Economy,11,Apple Pay,Delivered
ORD-008144,2024-10-24,2024,10,Q4,Fall,CUST-04590,Male,Regular,Europe,Spain,Electronics,Smartphones,OnePlus 11,414.02,3,0.0,1242.06,574.02,668.04,53.78,70.63,Overnight,5,Debit Card,Delivered
ORD-008145,2021-08-20,2021,8,Q3,Summer,CUST-04167,Female,VIP,Middle East,UAE,Books & Media,Books,Deep Work,25.59,1,0.0,25.59,16.46,9.13,35.68,7.61,Economy,17,Cash on Delivery,Delivered
ORD-008146,2022-11-23,2022,11,Q4,Fall,CUST-01821,Male,VIP,North America,Canada,Electronics,Headphones,JBL Tune 760NC,98.22,1,0.3,68.75,44.92,23.83,34.66,2.75,Economy,9,Cash on Delivery,Delivered
ORD-008147,2024-01-20,2024,1,Q1,Winter,CUST-01563,Male,Premium,Europe,Spain,Home & Kitchen,Furniture,TV Stand,188.4,5,0.0,942.0,499.59,442.41,46.96,74.89,Overnight,5,Debit Card,Returned
ORD-008148,2022-09-14,2022,9,Q3,Fall,CUST-01494,Male,Regular,North America,Canada,Books & Media,Books,Thinking Fast and Slow,32.7,1,0.5,16.35,20.16,-3.81,-23.3,72.42,Overnight,3,Debit Card,Delivered
ORD-008149,2022-08-17,2022,8,Q3,Summer,CUST-02524,Male,Regular,Middle East,UAE,Books & Media,Books,Deep Work,22.98,6,0.3,96.52,93.76,2.76,2.86,53.12,Overnight,9,Apple Pay,Delivered
ORD-008150,2023-05-17,2023,5,Q2,Spring,CUST-06382,Male,New,Middle East,Saudi Arabia,Books & Media,Software,Microsoft Office 365,95.47,3,0.2,229.13,169.61,59.52,25.98,97.16,Overnight,17,Cash on Delivery,Delivered
ORD-008151,2023-02-27,2023,2,Q1,Winter,CUST-01888,Male,VIP,Asia,India,Electronics,Smartphones,Samsung Galaxy S23,1030.38,3,0.1,2782.03,2267.83,514.2,18.48,19.93,Standard,24,Credit Card,Cancelled
ORD-008152,2023-01-29,2023,1,Q1,Winter,CUST-01080,Female,Regular,Europe,Italy,Beauty & Health,Skincare,Sunscreen SPF50,13.72,1,0.1,12.35,9.89,2.46,19.92,99.95,Overnight,10,Bank Transfer,Delivered
ORD-008153,2023-08-31,2023,8,Q3,Summer,CUST-02888,Male,Regular,Asia,China,Books & Media,Books,Thinking Fast and Slow,23.45,2,0.1,42.21,33.16,9.05,21.44,6.94,Standard,19,Bank Transfer,Delivered
